lec_id,f_id,check,pro_id,random,answer_no.,question,passage,answer,choice1,choice2,choice3,index,index_f,page,check,ex_pro_id,random,answer_no.,question_2,passage_2,answer_2,choice1_2,choice2_2,choice3_2,,,,
15,3D2_15_01,0,,1,1,다음 Carole Ames가 생각하는 (A)와 (B)에 대한 어조를 고르시오.,"<div style=""border: 1px solid black; padding: 10px;"">If the goal is to figure out how best to cover a set curriculum ― to fill students with facts ― then it might seem appropriate to try to maximize time on task, such as by assigning homework.</div> <br><b><u>Carole Ames</u></b>, dean of the college of education at Michigan State University, points out that it isn’t “<b>(A)<u>quantitative changes</u></b> in behavior” (such as requiring students to spend more hours in front of books or worksheets) that help children to learn better. Rather, it’s “<b>(B)<u>qualitative changes</u></b> in the ways students view themselves in relation to the task, engage in the process of learning, and then respond to the learning activities and situation.” ( ① ) In turn, these attitudes and responses on the part of students emerge from the way teachers think about learning and, as a result, the ways they’ve organized their classrooms. ( ② ) But that’s unlikely to have a positive effect on the critical variables that Ames identifies. ( ③ ) Perhaps it makes sense to see education as being less about how much the teacher covers and more about what the students can be helped to discover. ( ④ ) More time won’t do a thing to bring about that shift.",(A) - (B) +,(A) - (B) -,(A) + (B) -,(A) + (B) +,,,,0,,0,2,다음 (A)와 (B)중 ④뒤 예시 문장에 해당되는 것을 고르시오.,"<div style=""border: 1px solid black; padding: 10px;"">It may be easier to reach an agreement <b>(A)<u>when settlement terms don’t have to be implemented until months in the future</u></b>.</div><br>Negotiators should try to find ways to slice a large issue into smaller pieces, known as using salami tactics. Issues that can be expressed in quantitative, measurable units are easy to slice. (①) For example, compensation demands can be divided into cents-per-hour increments or lease rates can be quoted as dollars per square foot. (②) When working to fractionate issues of principle or precedent, parties may use the time horizon (when the principle goes into effect or how long it will last) as a way to fractionate the issue. (③) Another approach is to vary the number of <b>(B)<u>ways that the principle may be applied</u></b>. (④) For example, a company may devise a family emergency leave plan that allows employees the opportunity to be away from the company for a period of no longer than three hours, and no more than once a month, for illness in the employee’s immediate family. <br><div style=""float: right;"">*increment: 증가 **fractionate: 세분하다</div>",(A),(B),,,,,,
15,3D2_15_01,0,,0,2,다음 (A)와 (B)중 these attitudes and responses가 가리키는 것으로 옳은 것을 고르시오.,"<div style=""border: 1px solid black; padding: 10px;"">If the goal is to figure out how best to cover a set curriculum ― to fill students with facts ― then it might seem appropriate to try to maximize time on task, such as by assigning homework.</div> <br>Carole Ames, dean of the college of education at Michigan State University, points out that it isn’t “<b>(A)<u>quantitative changes</u></b> in behavior” (such as requiring students to spend more hours in front of books or worksheets) that help children to learn better. Rather, it’s “<b>(B)<u>qualitative changes</u></b> in the ways students view themselves in relation to the task, engage in the process of learning, and then respond to the learning activities and situation.” ( ① ) In turn, <b><u>these attitudes and responses</u></b> on the part of students emerge from the way teachers think about learning and, as a result, the ways they’ve organized their classrooms. ( ② ) But that’s unlikely to have a positive effect on the critical variables that Ames identifies. ( ③ ) Perhaps it makes sense to see education as being less about how much the teacher covers and more about what the students can be helped to discover. ( ④ ) More time won’t do a thing to bring about that shift.",(A),(B),,,,,,0,,0,3,다음 중 주어진 문장이 들어가기에 가장 적절한 곳을 고르시오.,"<div style=""border: 1px solid black; padding: 10px;"">It may be easier to reach an agreement when settlement terms don’t have to be implemented until months in the future.</div><br>Negotiators should try to find ways to slice a large issue into smaller pieces, known as using salami tactics. Issues that can be expressed in quantitative, measurable units are easy to slice. (①) For example, compensation demands can be divided into cents-per-hour increments or lease rates can be quoted as dollars per square foot. (②) When working to fractionate issues of principle or precedent, parties may use the time horizon (when the principle goes into effect or how long it will last) as a way to fractionate the issue. (③) Another approach is to vary the number of ways that the principle may be applied. (④) For example, a company may devise a family emergency leave plan that allows employees the opportunity to be away from the company for a period of no longer than three hours, and no more than once a month, for illness in the employee’s immediate family. <br><div style=""float: right;"">*increment: 증가 **fractionate: 세분하다</div>",①,②,③,④,,,,
15,3D2_15_01,0,,1,1,다음 중 (A)에 대한 의미로 옳은 것을 고르시오.,"<div style=""border: 1px solid black; padding: 10px;"">If the goal is to figure out how best to cover a set curriculum ― to fill students with facts ― then it might seem appropriate to try to maximize time on task, such as by assigning homework.</div> <br>Carole Ames, dean of the college of education at Michigan State University, points out that it isn’t “quantitative changes in behavior” (such as requiring students to spend more hours in front of books or worksheets) that help children to learn better. Rather, it’s “qualitative changes in the ways students view themselves in relation to the task, engage in the process of learning, and then respond to the learning activities and situation.” ( ① ) In turn, these attitudes and responses on the part of students emerge from the way teachers think about learning and, as a result, the ways they’ve organized their classrooms. ( ② ) <b>(A)<u>But that’s unlikely to have a positive effect</u></b> on the critical variables that Ames identifies. ( ③ ) Perhaps it makes sense to see education as being less about how much the teacher covers and more about what the students can be helped to discover. ( ④ ) More time won’t do a thing to bring about that shift.",교육에서 질적 변화가 더 좋다는 것은 아니다,교육에서는 양보다 질적인 학습이 더 좋다,교육에서는 양과 질을 함께 진행할 수 없다,교육에서는 양과 질을 함께 고려해야 한다,,,,0,,1,1,다음 중 주어진 문장에서 핵심 소재(키워드)에 대한 내용으로 옳은 것을 고르시오.,"<div style=""border: 1px solid black; padding: 10px;"">As long as the irrealism of the silent black and white film predominated, one could not take filmic fantasies for representations of reality.</div><br>Cinema is valuable not for its ability to make visible the hidden outlines of our reality, but for its ability to reveal what reality itself veils ― the dimension of fantasy. (①) This is why, to a person, the first great theorists of film decried the introduction of sound and other technical innovations (such as color) that pushed film in the direction of realism. (②) Since cinema was an entirely fantasmatic art, these innovations were completely unnecessary. (③) And what’s worse, they could do nothing but turn filmmakers and audiences away from the fantasmatic dimension of cinema, potentially transforming film into a mere delivery device for representations of reality. (④) But sound and color threatened to create just such an illusion, thereby destroying the very essence of film art. As Rudolf Arnheim puts it, “The creative power of the artist can only come into play where reality and the medium of representation do not coincide.” <br><div style=""float: right;"">*decry: 공공연히 비난하다 **fantasmatic: 환상의</div>",비현실주의인 흑백 영화가 지배하는 동안은 영화의 환상은 현실의 표현으로 받아들여질 수 없었다,비현실주의인 흑백 영화가 지배하는 동안은 영화의 환상과 현실의 표현은 받아들여질 수 없었다,,,,,,
15,3D2_15_01,0,,0,4,다음 (B)~(E)중 주어진 문장의 (A)와 반대되는 것으로 모두 고르시오.,"<div style=""border: 1px solid black; padding: 10px;"">If the goal is to figure out how best to cover a set curriculum ― to fill students with facts ― then <b>(A)<u>it might seem appropriate to try to maximize time on task</u></b>, such as by assigning homework.</div> <br>Carole Ames, dean of the college of education at Michigan State University, points out that it isn’t “quantitative changes in behavior” (such as requiring students to spend more hours in front of books or worksheets) that help children to learn better. Rather, it’s <b>(B)<u>“qualitative changes in the ways students view themselves in relation to the task</u></b>, engage in the process of learning, and then respond to the learning activities and situation.” ( ① ) In turn, these attitudes and responses on the part of students <b>(C)<u>emerge from the way teachers think about learning</u></b> and, as a result, the ways they’ve organized their classrooms. ( ② ) But that’s unlikely to have a positive effect on the critical variables that Ames identifies. ( ③ ) Perhaps it makes sense to see education as being (D)<b><u>less about how much the teacher covers</u></b> and more about what the students can be helped to discover. ( ④ ) (E)<b><u>More time won’t do a thing to bring about that shift</u></b>.",(B) (C),(B) (C) (D),(C) (D) (E),(D) (E),,,,0,,0,4,다음 (A)와 (B)중 글쓴이가 하고자 하는 말로 옳은 것을 고르시오.,"<div style=""border: 1px solid black; padding: 10px;"">As long as the irrealism of the silent black and white film predominated, one could not take filmic fantasies for representations of reality.</div><br>Cinema is valuable not <b>(A)<u>for its ability to make visible the hidden outlines of our reality</u></b>, but <b>(B)<u>for its ability to reveal what reality itself veils ― the dimension of fantasy</u></b>. (①) This is why, to a person, the first great theorists of film decried the introduction of sound and other technical innovations (such as color) that pushed film in the direction of realism. (②) Since cinema was an entirely fantasmatic art, these innovations were completely unnecessary. (③) And what’s worse, they could do nothing but turn filmmakers and audiences away from the fantasmatic dimension of cinema, potentially transforming film into a mere delivery device for representations of reality. (④) But sound and color threatened to create just such an illusion, thereby destroying the very essence of film art. As Rudolf Arnheim puts it, “The creative power of the artist can only come into play where reality and the medium of representation do not coincide.” <br><div style=""float: right;"">*decry: 공공연히 비난하다 **fantasmatic: 환상의</div>",(A) 영화의 가치는 현실의 숨겨진 윤곽을 보여주는 능력이다,(A) 영화의 가치는 현실의 숨겨진 윤곽을 숨겨주는 능력이다,(B) 영화의 가치는 현실을 드러내는 환상의 영역이다,(B) 영화의 가치는 현실을 가리는 환상을 드러내는 능력이다,,,,
15,3D2_15_01,0,,0,2,다음 중 주어진 문장이 들어가기에 가장 적절한 곳을 고르시오.,"<div style=""border: 1px solid black; padding: 10px;"">If the goal is to figure out how best to cover a set curriculum ― to fill students with facts ― then it might seem appropriate to try to maximize time on task, such as by assigning homework.</div> <br>Carole Ames, dean of the college of education at Michigan State University, points out that it isn’t “quantitative changes in behavior” (such as requiring students to spend more hours in front of books or worksheets) that help children to learn better. Rather, it’s “qualitative changes in the ways students view themselves in relation to the task, engage in the process of learning, and then respond to the learning activities and situation.” ( ① ) In turn, these attitudes and responses on the part of students emerge from the way teachers think about learning and, as a result, the ways they’ve organized their classrooms. ( ② ) But that’s unlikely to have a positive effect on the critical variables that Ames identifies. ( ③ ) Perhaps it makes sense to see education as being less about how much the teacher covers and more about what the students can be helped to discover. ( ④ ) More time won’t do a thing to bring about that shift.",①,②,③,④,,,,0,,1,1,다음 중 (A)가 생각하는 (B)에 대한 어조를 고르시오.,"<div style=""border: 1px solid black; padding: 10px;"">As long as the irrealism of the silent black and white film predominated, one could not take filmic fantasies for representations of reality.</div><br>Cinema is valuable not for its ability to make visible the hidden outlines of our reality, but for its ability to reveal what reality itself veils ― the dimension of fantasy. (①) This is why, to a person, the first great <b>(A)<u>theorists of film</u></b> decried the introduction of <b>(B)<u>sound and other technical innovations (such as color)</u></b> that pushed film in the direction of realism. (②) Since cinema was an entirely fantasmatic art, these innovations were completely unnecessary. (③) And what’s worse, they could do nothing but turn filmmakers and audiences away from the fantasmatic dimension of cinema, potentially transforming film into a mere delivery device for representations of reality. (④) But sound and color threatened to create just such an illusion, thereby destroying the very essence of film art. As Rudolf Arnheim puts it, “The creative power of the artist can only come into play where reality and the medium of representation do not coincide.” <br><div style=""float: right;"">*decry: 공공연히 비난하다 **fantasmatic: 환상의</div>",-,+,,,,,,
15,3D2_15_01,0,,1,1,다음 중 주어진 문장에서 핵심 소재(키워드)를 찾은 내용으로 옳은 것을 고르시오.,"<div style=""border: 1px solid black; padding: 10px;"">It was not until relatively recent times that scientists came to understand the relationships between the structural elements of materials and their properties.</div> <br>The earliest humans had access to only a very limited number of materials, those that occur naturally: stone, wood, clay, skins, and so on. ( ① ) With time, they discovered techniques for producing materials that had properties superior to those of the natural ones; these new materials included pottery and various metals. ( ② ) Furthermore, it was discovered that the properties of a material could be altered by heat treatments and by the addition of other substances. ( ③ ) At this point, materials utilization was totally a selection process that involved deciding from a given, rather limited set of materials, the one best suited for an application based on its characteristics. ( ④ ) This knowledge, acquired over approximately the past 100 years, has empowered them to fashion, to a large degree, the characteristics of materials. Thus, tens of thousands of different materials have evolved with rather specialized characteristics that meet the needs of our modern and complex society, including metals, plastics, glasses, and fibers.",과학자들은 비교적 최근이 되어서야 물질의 구조적 요소와 특성의 관계를 이해했다,과학자들은 최근까지 물질의 구조적 요소와 특성의 관계를 이해하지 못했다,,,,,,0,,0,1,다음 (A)와 (B)중 sound and other technical innovations와 의미가 같은 것을 고르시오.,"<div style=""border: 1px solid black; padding: 10px;"">As long as the irrealism of the silent black and white film predominated, one could not take filmic fantasies for representations of reality.</div><br>Cinema is valuable not for its ability to make visible the hidden outlines of our <b>(A)<u>reality</u></b>, but for its ability to reveal what reality itself veils ― the dimension of <b>(B)<u>fantasy</u></b>. (①) This is why, to a person, the first great theorists of film decried the introduction of <b><u>sound and other technical innovations</u></b> (such as color) that pushed film in the direction of realism. (②) Since cinema was an entirely fantasmatic art, these innovations were completely unnecessary. (③) And what’s worse, they could do nothing but turn filmmakers and audiences away from the fantasmatic dimension of cinema, potentially transforming film into a mere delivery device for representations of reality. (④) But sound and color threatened to create just such an illusion, thereby destroying the very essence of film art. As Rudolf Arnheim puts it, “The creative power of the artist can only come into play where reality and the medium of representation do not coincide.” <br><div style=""float: right;"">*decry: 공공연히 비난하다 **fantasmatic: 환상의</div>",(A),(B),,,,,,
15,3D2_15_01,0,,1,1,다음 중 (A)가 발견한 두 번째 내용으로 옳은 것을 고르시오.,"<div style=""border: 1px solid black; padding: 10px;"">It was not until relatively recent times that scientists came to understand the relationships between the structural elements of materials and their properties.</div> <br>The earliest humans had access to only a very limited number of materials, those that occur naturally: stone, wood, clay, skins, and so on. ( ① ) With time, <b>(A)<u>they discovered</u></b> techniques for producing materials that had properties superior to those of the natural ones; these new materials included pottery and various metals. ( ② ) Furthermore, it was discovered that the properties of a material could be altered by heat treatments and by the addition of other substances. ( ③ ) At this point, materials utilization was totally a selection process that involved deciding from a given, rather limited set of materials, the one best suited for an application based on its characteristics. ( ④ ) This knowledge, acquired over approximately the past 100 years, has empowered them to fashion, to a large degree, the characteristics of materials. Thus, tens of thousands of different materials have evolved with rather specialized characteristics that meet the needs of our modern and complex society, including metals, plastics, glasses, and fibers.",물질의 특성이 열처리와 다른 물질의 첨가로 바뀔 수 있다는 것,물질의 특성이 제한된 물질에서 사용 가능한 것으로 바뀔 수 있다는 것,,,,,,0,,1,1,다음 중 [ ① (A)가 가리키는 것과 ② (B)에 대한 어조 ]로 바르게 연결된 것을 고르시오.,"<div style=""border: 1px solid black; padding: 10px;"">As long as the irrealism of the silent black and white film predominated, one could not take filmic fantasies for representations of reality.</div><br>Cinema is valuable not for its ability to make visible the hidden outlines of our reality, but for its ability to reveal what reality itself veils ― the dimension of fantasy. (①) This is why, to a person, the first great theorists of film decried the introduction of sound and other technical innovations (such as color) that pushed film in the direction of realism. (②) Since cinema was an entirely fantasmatic art, <b>(A)<u>these innovations</u></b> were completely <b>(B)<u>unnecessary</u></b>. (③) And what’s worse, they could do nothing but turn filmmakers and audiences away from the fantasmatic dimension of cinema, potentially transforming film into a mere delivery device for representations of reality. (④) But sound and color threatened to create just such an illusion, thereby destroying the very essence of film art. As Rudolf Arnheim puts it, “The creative power of the artist can only come into play where reality and the medium of representation do not coincide.” <br><div style=""float: right;"">*decry: 공공연히 비난하다 **fantasmatic: 환상의</div>",① sound and other technical innovations (such as color) ② -,① sound and other technical innovations (such as color) ② +,① theorists of film ② +,① theorists of film ② -,,,,
15,3D2_15_01,0,,1,1,다음 중 ④뒤 문장에서 파악한 단서가 있는지 확인하고 고르시오.,"<div style=""border: 1px solid black; padding: 10px;"">It was not until relatively recent times that scientists came to understand the relationships between the structural elements of materials and their properties.</div> <br>The earliest humans had access to only a very limited number of materials, those that occur naturally: stone, wood, clay, skins, and so on. ( ① ) With time, they discovered techniques for producing materials that had properties superior to those of the natural ones; these new materials included pottery and various metals. ( ② ) Furthermore, it was discovered that the properties of a material could be altered by heat treatments and by the addition of other substances. ( ③ ) At this point, materials utilization was totally a selection process that involved deciding from a given, rather limited set of materials, the one best suited for an application based on its characteristics. ( ④ ) This knowledge, acquired over approximately the past 100 years, has empowered them to fashion, to a large degree, the characteristics of materials. Thus, tens of thousands of different materials have evolved with rather specialized characteristics that meet the needs of our modern and complex society, including metals, plastics, glasses, and fibers.","This knowledge, them","the past 100 years, ","approximately, them","This knowledge, over approximately",,,,0,,1,1,다음 중 [ ① (A)가 가리키는 것과 ② (B)가 무엇으로부터 멀어지는 것 ]인지 바르게 연결된 것을 고르시오.,"<div style=""border: 1px solid black; padding: 10px;"">As long as the irrealism of the silent black and white film predominated, one could not take filmic fantasies for representations of reality.</div><br>Cinema is valuable not for its ability to make visible the hidden outlines of our reality, but for its ability to reveal what reality itself veils ― the dimension of fantasy. (①) This is why, to a person, the first great theorists of film decried the introduction of sound and other technical innovations (such as color) that pushed film in the direction of realism. (②) Since cinema was an entirely fantasmatic art, these innovations were completely unnecessary. (③) And what’s worse, <b>(A)<u>they</u></b> could do nothing but turn filmmakers and audiences <b>(B)<u>away from</u></b> the fantasmatic dimension of cinema, potentially transforming film into a mere delivery device for representations of reality. (④) But sound and color threatened to create just such an illusion, thereby destroying the very essence of film art. As Rudolf Arnheim puts it, “The creative power of the artist can only come into play where reality and the medium of representation do not coincide.” <br><div style=""float: right;"">*decry: 공공연히 비난하다 **fantasmatic: 환상의</div>",① innovations ② 영화의 환상적인 차원,① innovations ② 단순 전달 장치,① innovations ② 현실의 표현,① innovations ② 기술 혁신,,,,
15,3D2_15_01,0,,1,1,다음 중 (A)가 가리키는 부분을 주어진 문장에서 찾으시오.,"<div style=""border: 1px solid black; padding: 10px;"">It was not until relatively recent times that scientists came to understand the relationships between the structural elements of materials and their properties.</div> <br>The earliest humans had access to only a very limited number of materials, those that occur naturally: stone, wood, clay, skins, and so on. ( ① ) With time, they discovered techniques for producing materials that had properties superior to those of the natural ones; these new materials included pottery and various metals. ( ② ) Furthermore, it was discovered that the properties of a material could be altered by heat treatments and by the addition of other substances. ( ③ ) At this point, materials utilization was totally a selection process that involved deciding from a given, rather limited set of materials, the one best suited for an application based on its characteristics. ( ④ ) This knowledge, acquired over approximately the past 100 years, has empowered <b>(A)<u>them</u></b> to fashion, to a large degree, the characteristics of materials. Thus, tens of thousands of different materials have evolved with rather specialized characteristics that meet the needs of our modern and complex society, including metals, plastics, glasses, and fibers.",scientists,recent times,the relationships,materials,,,,0,,0,1,다음 (A)~(D)중 such an illusion이 의미하는 것으로 옳은 것을 고르시오.,"<div style=""border: 1px solid black; padding: 10px;"">As long as the irrealism of the silent black and white film predominated, one <b>(A)<u>could not take filmic fantasies for representations of reality</u></b>.</div><br>Cinema is valuable not for its ability to make visible the hidden outlines of our reality, but for its ability to reveal what reality itself veils ― the dimension of fantasy. (①) This is why, to a person, the first great theorists of film decried the introduction of sound and other technical innovations (such as color) that pushed film in the direction of realism. (②) Since <b>(B)<u>cinema was an entirely fantasmatic art</u></b>, these innovations were completely unnecessary. (③) And what’s worse, they could do nothing but turn filmmakers and audiences <b>(C)<u>away from the fantasmatic dimension of cinema</u></b>, potentially transforming film into <b>(D)<u>a mere delivery device for representations of reality</u></b>. (④) But sound and color threatened to create just <b><u>such an illusion</u></b>, thereby destroying the very essence of film art. As Rudolf Arnheim puts it, “The creative power of the artist can only come into play where reality and the medium of representation do not coincide.” <br><div style=""float: right;"">*decry: 공공연히 비난하다 **fantasmatic: 환상의</div>",(A),(B),(C),(D),,,,
15,3D2_15_01,0,,0,4,다음 중 주어진 문장이 들어가기에 가장 적절한 곳을 고르시오.,"<div style=""border: 1px solid black; padding: 10px;"">It was not until relatively recent times that scientists came to understand the relationships between the structural elements of materials and their properties.</div> <br>The earliest humans had access to only a very limited number of materials, those that occur naturally: stone, wood, clay, skins, and so on. ( ① ) With time, they discovered techniques for producing materials that had properties superior to those of the natural ones; these new materials included pottery and various metals. ( ② ) Furthermore, it was discovered that the properties of a material could be altered by heat treatments and by the addition of other substances. ( ③ ) At this point, materials utilization was totally a selection process that involved deciding from a given, rather limited set of materials, the one best suited for an application based on its characteristics. ( ④ ) This knowledge, acquired over approximately the past 100 years, has empowered them to fashion, to a large degree, the characteristics of materials. Thus, tens of thousands of different materials have evolved with rather specialized characteristics that meet the needs of our modern and complex society, including metals, plastics, glasses, and fibers.",①,②,③,④,,,,0,,0,4,다음 중 주어진 문장이 들어가기에 가장 적절한 곳을 고르시오.,"<div style=""border: 1px solid black; padding: 10px;"">As long as the irrealism of the silent black and white film predominated, one could not take filmic fantasies for representations of reality.</div><br>Cinema is valuable not for its ability to make visible the hidden outlines of our reality, but for its ability to reveal what reality itself veils ― the dimension of fantasy. (①) This is why, to a person, the first great theorists of film decried the introduction of sound and other technical innovations (such as color) that pushed film in the direction of realism. (②) Since cinema was an entirely fantasmatic art, these innovations were completely unnecessary. (③) And what’s worse, they could do nothing but turn filmmakers and audiences away from the fantasmatic dimension of cinema, potentially transforming film into a mere delivery device for representations of reality. (④) But sound and color threatened to create just such an illusion, thereby destroying the very essence of film art. As Rudolf Arnheim puts it, “The creative power of the artist can only come into play where reality and the medium of representation do not coincide.” <br><div style=""float: right;"">*decry: 공공연히 비난하다 **fantasmatic: 환상의</div>",①,②,③,④,,,,
16,3D2_16_01,0,,1,1,다음 중 주어진 문장을 해석한 후 글쓴이의 생각으로 옳은 것을 고르시오.,"<div style=""border: 1px solid black; padding: 10px;"">Also, it has become difficult for companies to develop new pesticides, even those that can have major beneficial effects and few negative effects.</div> <br>Simply maintaining yields at current levels often requires new cultivars and management methods, since pests and diseases continue to evolve, and aspects of the chemical, physical, and social environment can change over several decades. In the 1960s, many people considered pesticides to be mainly beneficial to mankind. ( ① ) Developing new, broadly effective, and persistent pesticides often was considered to be the best way to control pests on crop plants. ( ② ) Since that time, it has become apparent that broadly effective pesticides can have harmful effects on beneficial insects, which can negate their effects in controlling pests, and that persistent pesticides can damage non-target organisms in the ecosystem, such as birds and people. ( ③ ) Very high costs are involved in following all of the procedures needed to gain government approval for new pesticides. ( ④ ) Consequently, more consideration is being given to other ways to manage pests, such as incorporating greater resistance to pests into cultivars by breeding and using other biological control methods.<br><div style=""float: right;"">*pesticide: 살충제 **cultivar: 품종 ***breed: 개량하다</div>",기업들은 긍정적인 효과를 가지면서 부작용이 적은 살충제를 개발하는 것이 어렵다,기업들은 긍정적인 효과를 가지면서 부작용이 적은 살충제를 개발할 수 있다,,,,,,0,,1,1,다음 중 주어진 문장에서 핵심 소재(키워드)에 대한 내용으로 옳은 것을 고르시오.,"<div style=""border: 1px solid black; padding: 10px;"">Personal stories connect with larger narratives to generate new identities.</div><br>The growing complexity of the social dynamics determining food choices makes the job of marketers and advertisers increasingly more difficult. In the past,
mass production allowed for accessibility and affordability of products, as well as their wide distribution, and was accepted as a sign of progress. (①) Nowadays it is increasingly replaced by the fragmentation of consumers among smaller and smaller segments that are supposed to reflect personal preferences. (②) Everybody feels different and special and expects products serving his or her inclinations. (③) In reality, these supposedly individual preferences end up overlapping with emerging, temporary, always changing, almost tribal formations solidifying around cultural sensibilities, social
identifications, political sensibilities, and dietary and health concerns. (④) These consumer communities go beyond national boundaries, feeding on global and widely shared repositories of ideas, images, and practices. <br><div style=""float: right;"">*fragmentation: 파편화 **repository: 저장소</div>",개인적 이야기들은 더 큰 이야기와 연결되어 새로운 정체성을 생성한다,개인적인 이야기들과 큰 이야기들이 서로 대조되어 새로운 정체성을 만든다,,,,,,
16,3D2_16_01,0,,1,1,다음 중 주어진 문장에서 파악한 단서가 있는지 확인하고 고르시오.,"<div style=""border: 1px solid black; padding: 10px;"">Also, it has become difficult for companies to develop new pesticides, even those that can have major beneficial effects and few negative effects.</div> <br>Simply maintaining yields at current levels often requires new cultivars and management methods, since pests and diseases continue to evolve, and aspects of the chemical, physical, and social environment can change over several decades. In the 1960s, many people considered pesticides to be mainly beneficial to mankind. ( ① ) Developing new, broadly effective, and persistent pesticides often was considered to be the best way to control pests on crop plants. ( ② ) Since that time, it has become apparent that broadly effective pesticides can have harmful effects on beneficial insects, which can negate their effects in controlling pests, and that persistent pesticides can damage non-target organisms in the ecosystem, such as birds and people. ( ③ ) Very high costs are involved in following all of the procedures needed to gain government approval for new pesticides. ( ④ ) Consequently, more consideration is being given to other ways to manage pests, such as incorporating greater resistance to pests into cultivars by breeding and using other biological control methods.<br><div style=""float: right;"">*pesticide: 살충제 **cultivar: 품종 ***breed: 개량하다</div>",연결사 - Also,연결사 - even,,,,,,0,,1,1,다음 중 (A)의 문장에서 핵심 소재(키워드)에 대한 내용으로 옳은 것을 고르시오.,"<div style=""border: 1px solid black; padding: 10px;"">Personal stories connect with larger narratives to generate new identities.</div><br>The growing complexity of the social dynamics determining food choices makes the job of marketers and advertisers increasingly more difficult. <b>(A)<u>In the past,
mass production allowed for accessibility and affordability of products, as well as their wide distribution, and was accepted as a sign of progress</u></b>. (①) Nowadays it is increasingly replaced by the fragmentation of consumers among smaller and smaller segments that are supposed to reflect personal preferences. (②) Everybody feels different and special and expects products serving his or her inclinations. (③) In reality, these supposedly individual preferences end up overlapping with emerging, temporary, always changing, almost tribal formations solidifying around cultural sensibilities, social
identifications, political sensibilities, and dietary and health concerns. (④) These consumer communities go beyond national boundaries, feeding on global and widely shared repositories of ideas, images, and practices. <br><div style=""float: right;"">*fragmentation: 파편화 **repository: 저장소</div>","과거에 대량 생산은 상품의 접근성과 구매 가능성을 높이며, 이는 발전의 신호로 받아들였다","과거의 대량 생산은 상품의 접근성과 구매 가능성을 낮추게 하며, 이는 퇴보의 신호로 받아들였다",,,,,,
16,3D2_16_01,0,,0,4,다음 (A)~(D)중 색깔이 <u>다른</u> 것을 고르시오.,"<div style=""border: 1px solid black; padding: 10px;"">Also, it has become difficult for companies to develop new pesticides, even those that can have major beneficial effects and few negative effects.</div> <br>Simply maintaining yields at current levels often requires new cultivars and management methods, since pests and diseases continue to evolve, and aspects of the chemical, physical, and social environment can change over several decades. In the 1960s, many people considered <b>(A)<u>pesticides to be mainly beneficial to mankind</u></b>. ( ① ) <b>(B)<u>Developing new, broadly effective</u></b>, and persistent pesticides often was considered to be <b>(C)<u>the best way to control pests</u></b> on crop plants. ( ② ) Since that time, it has become apparent that broadly effective pesticides <b>(D)<u>can have harmful effects on beneficial insects</u></b>, which can negate their effects in controlling pests, and that persistent pesticides can damage non-target organisms in the ecosystem, such as birds and people. ( ③ ) Very high costs are involved in following all of the procedures needed to gain government approval for new pesticides. ( ④ ) Consequently, more consideration is being given to other ways to manage pests, such as incorporating greater resistance to pests into cultivars by breeding and using other biological control methods.<br><div style=""float: right;"">*pesticide: 살충제 **cultivar: 품종 ***breed: 개량하다</div>",(A),(B),(C),(D),,,,0,,1,1,다음 중 (B)의 문장에서 핵심 소재(키워드)에 대한 내용으로 옳은 것을 고르시오.,"<div style=""border: 1px solid black; padding: 10px;"">Personal stories connect with larger narratives to generate new identities.</div><br>The growing complexity of the social dynamics determining food choices makes the job of marketers and advertisers increasingly more difficult. In the past,
mass production allowed for accessibility and affordability of products, as well as their wide distribution, and was accepted as a sign of progress. (①) <b>(B)<u>Nowadays it is increasingly replaced by the fragmentation of consumers among smaller and smaller segments that are supposed to reflect personal preferences</u></b>. (②) Everybody feels different and special and expects products serving his or her inclinations. (③) In reality, these supposedly individual preferences end up overlapping with emerging, temporary, always changing, almost tribal formations solidifying around cultural sensibilities, social
identifications, political sensibilities, and dietary and health concerns. (④) These consumer communities go beyond national boundaries, feeding on global and widely shared repositories of ideas, images, and practices. <br><div style=""float: right;"">*fragmentation: 파편화 **repository: 저장소</div>",현재에는 대량 생산의 방식이 개인의 선호를 반영하는 점점 더 작은 규모의 방식으로 대체되고 있다,현재에는 대량 생산의 방식이 다수의 선호를 반영하는 점점 더 큰 큐모의 방식으로 대체되고 있다,,,,,,
